34.3618344760607;74.7520701162866;364.335992127177;371.375727262074;240.911479259183;97.8907350088706;410.429842569957;264.132646485663;110.604917940765;357.915172265488;98.0252100325783;107.358903988739;463.871370826103;439.493682080111
35.2013641300603;72.8416074215103;364.76260933563;370.26870958025;241.768122281752;99.890514671272;410.923888874814;265.221530888937;113.458119111123;358.791680246829;99.0305653506161;106.552994510917;462.154365645956;441.049849116305
34.0330756491527;72.7837511212701;363.483344368814;370.661796008237;241.230207060795;99.3880272026974;411.479886952965;263.557482251901;113.963393235355;357.720150140949;98.3225786082709;108.250643806922;462.989717258486;436.792199288726
32.6884952448165;74.6518588195713;364.434741623793;371.809631928301;242.180467937401;99.2364328675564;411.002899132149;264.868957822943;112.277428877017;359.063285678289;97.7837770609813;106.823825509902;463.202672986779;438.807337786199
32.5553502455965;72.456339609132;365.879982409556;372.481720403782;241.680780241868;97.6772086181077;409.94185145439;264.557166145344;112.723884847949;360.375749724811;97.9009039835561;106.728532599236;462.878175973889;439.90777868601
31.8589637085813;73.4375069241019;364.722655081206;369.379575423208;241.774992780712;97.5420777045413;409.14900716236;262.703282667517;112.373840407244;357.880942847528;98.5340078211969;108.403232836129;463.384034021839;439.444399098128
32.5423081386939;73.8268510043791;365.46235256263;371.575248111712;243.703561521102;98.8564865978929;411.138856319835;265.497472930572;110.50615734012;356.601440499004;98.255721201257;107.754339012649;463.761654718843;439.364220324866
34.7660916456426;71.4504602990687;363.525144691457;370.896833631663;241.70632953873;100.464244091764;409.345391737343;265.86612085694;113.115122976477;358.082142111046;96.6776732777532;107.380858533414;462.897078675049;438.375379587772
32.8261753435129;71.2310424479915;364.81080424799;371.438505456075;241.351303777578;99.7708430118402;409.386222805412;265.562552572398;113.121869681704;358.851249163086;97.7663297957191;106.45952862485;464.997547725151;439.903573763491
33.5461654048263;72.7881399036018;366.017917829735;372.169391789697;242.396769240679;96.5673826606611;409.014552999353;264.529557517315;112.600756818449;356.11073374958;99.0162167204958;107.897601522131;464.317496452766;438.417505886194
33.4654895328036;73.1678291515634;365.043758677823;370.929469693234;242.088342385572;98.4478368054968;409.818002705686;265.8575984299;110.819279069907;360.022458341252;98.444071512105;106.559740196215;463.102400255831;437.573030631705
32.723955378352;72.0243814142705;364.027118162322;370.936588804304;241.125560953936;100.475650764705;407.723290009197;262.178041158733;110.11886923358;357.067162764867;99.2427308991332;107.776246505423;462.651689250861;439.772200646729
34.7325868567665;72.5202706449959;364.659660207404;371.338690116701;241.348747358155;97.6713511525818;409.939857410403;264.911779995937;113.782747890347;357.850523783539;96.8230116266665;105.38363247537;466.711864764095;438.387535205794
34.1274944613452;72.7798241197674;364.720111335657;371.848301208035;243.788757347926;97.769392975493;409.807798456001;262.701634455218;113.687525106159;358.123700224659;98.7321939051425;105.9159610773;463.663361572335;440.728917015798
34.2716296174616;75.0316733650619;364.573922162277;369.456332109293;242.90320328718;98.3113404150309;409.414008248172;264.399794832497;112.295231820067;360.369142807029;97.2059808671226;106.883619930119;462.709662569117;440.07274119827
